x,y,z,type
171.12068481602603,-297.94224521204734,0.0,default
-47.53931518397393,55.277754787952574,0.0,default
103.84068481602606,156.19775478795253,0.0,default
70.20068481602607,-331.5822452120473,0.0,default
-367.1193151839738,-264.30224521204735,0.0,default
255.220684816026,-264.30224521204735,0.0,default
-81.17931518397393,-112.92224521204741,0.0,default
87.02068481602606,-331.5822452120473,0.0,default
-30.719315183973933,-331.5822452120473,0.0,default
-400.7593151839738,21.637754787952574,0.0,default
171.12068481602603,-12.002245212047427,0.0,default
-316.65931518397383,-449.3222452120473,0.0,default
-350.2993151839738,4.817754787952573,0.0,default
221.580684816026,-247.48224521204736,0.0,default
171.12068481602603,-415.6822452120473,0.0,default
-165.2793151839739,4.817754787952573,0.0,default
-367.1193151839738,-62.46224521204743,0.0,default
-64.35931518397393,-96.10224521204742,0.0,default
-97.99931518397392,189.83775478795252,0.0,default
-198.91931518397388,-382.0422452120473,0.0,default
255.220684816026,-62.46224521204743,0.0,default
288.860684816026,-432.5022452120473,0.0,default
204.76068481602601,-314.76224521204733,0.0,default
-131.6393151839739,-331.5822452120473,0.0,default
-182.09931518397389,-45.64224521204743,0.0,default
187.94068481602602,156.19775478795253,0.0,default
187.94068481602602,72.09775478795257,0.0,default
137.48068481602604,-129.7422452120474,0.0,default
-232.55931518397387,-264.30224521204735,0.0,default
-266.19931518397385,-297.94224521204734,0.0,default
272.040684816026,-28.822245212047427,0.0,default
187.94068481602602,-62.46224521204743,0.0,default
-383.9393151839738,-129.7422452120474,0.0,default
36.56068481602607,-163.3822452120474,0.0,default
154.30068481602603,38.457754787952574,0.0,default
-13.899315183973933,257.1177547879525,0.0,default
-249.37931518397386,-314.76224521204733,0.0,default
70.20068481602607,257.1177547879525,0.0,default
-148.4593151839739,-230.66224521204737,0.0,default
204.76068481602601,-96.10224521204742,0.0,default
137.48068481602604,4.817754787952573,0.0,default
-367.1193151839738,-163.3822452120474,0.0,default
238.400684816026,-12.002245212047427,0.0,default
255.220684816026,-398.8622452120473,0.0,default
-249.37931518397386,72.09775478795257,0.0,default
-316.65931518397383,-365.2222452120473,0.0,default
255.220684816026,156.19775478795253,0.0,default
-451.2193151839738,189.83775478795252,0.0,default
-47.53931518397393,-415.6822452120473,0.0,default
221.580684816026,4.817754787952573,0.0,default
-165.2793151839739,21.637754787952574,0.0,default
-114.81931518397391,-297.94224521204734,0.0,default
-182.09931518397389,-62.46224521204743,0.0,default
-316.65931518397383,-163.3822452120474,0.0,default
187.94068481602602,-264.30224521204735,0.0,default
-249.37931518397386,240.2977547879525,0.0,default
272.040684816026,-146.5622452120474,0.0,default
171.12068481602603,-96.10224521204742,0.0,default
-97.99931518397392,206.6577547879525,0.0,default
36.56068481602607,-112.92224521204741,0.0,default
-198.91931518397388,-331.5822452120473,0.0,default
238.400684816026,-415.6822452120473,0.0,default
-299.83931518397384,-264.30224521204735,0.0,default
-182.09931518397389,-12.002245212047427,0.0,default
19.740684816026068,-348.4022452120473,0.0,default
204.76068481602601,-247.48224521204736,0.0,default
-13.899315183973933,-415.6822452120473,0.0,default
-299.83931518397384,206.6577547879525,0.0,default
-417.5793151839738,156.19775478795253,0.0,default
288.860684816026,-62.46224521204743,0.0,default
272.040684816026,-96.10224521204742,0.0,default
221.580684816026,21.637754787952574,0.0,default
19.740684816026068,-28.822245212047427,0.0,default
-350.2993151839738,-247.48224521204736,0.0,default
255.220684816026,139.37775478795254,0.0,default
-232.55931518397387,-163.3822452120474,0.0,default
-198.91931518397388,139.37775478795254,0.0,default
-383.9393151839738,-28.822245212047427,0.0,default
-400.7593151839738,-365.2222452120473,0.0,default
-266.19931518397385,-331.5822452120473,0.0,default
-13.899315183973933,-348.4022452120473,0.0,default
-299.83931518397384,88.91775478795256,0.0,default
-148.4593151839739,-213.84224521204737,0.0,default
-316.65931518397383,-28.822245212047427,0.0,default
221.580684816026,-45.64224521204743,0.0,default
103.84068481602606,-112.92224521204741,0.0,default
-13.899315183973933,55.277754787952574,0.0,default
-299.83931518397384,-197.02224521204738,0.0,default
-434.3993151839738,72.09775478795257,0.0,default
-165.2793151839739,-297.94224521204734,0.0,default
19.740684816026068,-163.3822452120474,0.0,default
288.860684816026,240.2977547879525,0.0,default
-316.65931518397383,-112.92224521204741,0.0,default
53.38068481602607,156.19775478795253,0.0,default
70.20068481602607,240.2977547879525,0.0,default
-299.83931518397384,-96.10224521204742,0.0,default
-131.6393151839739,88.91775478795256,0.0,default
-165.2793151839739,-129.7422452120474,0.0,default
120.66068481602605,-398.8622452120473,0.0,default
-333.4793151839738,-62.46224521204743,0.0,default
-97.99931518397392,-12.002245212047427,0.0,default
-350.2993151839738,189.83775478795252,0.0,default
-249.37931518397386,156.19775478795253,0.0,default
-114.81931518397391,105.73775478795255,0.0,default
-131.6393151839739,257.1177547879525,0.0,default
-30.719315183973933,173.01775478795253,0.0,default
-299.83931518397384,-129.7422452120474,0.0,default
53.38068481602607,-432.5022452120473,0.0,default
-468.03931518397377,-146.5622452120474,0.0,default
137.48068481602604,-365.2222452120473,0.0,default
-165.2793151839739,-163.3822452120474,0.0,default
19.740684816026068,-365.2222452120473,0.0,default
-165.2793151839739,-146.5622452120474,0.0,default
288.860684816026,55.277754787952574,0.0,default
87.02068481602606,-230.66224521204737,0.0,default
-266.19931518397385,-247.48224521204736,0.0,default
-451.2193151839738,-331.5822452120473,0.0,default
-182.09931518397389,-197.02224521204738,0.0,default
70.20068481602607,307.5777547879525,0.0,default
-266.19931518397385,-398.8622452120473,0.0,default
-367.1193151839738,-398.8622452120473,0.0,default
-182.09931518397389,-314.76224521204733,0.0,default
-249.37931518397386,-297.94224521204734,0.0,default
-215.73931518397387,38.457754787952574,0.0,default
-434.3993151839738,38.457754787952574,0.0,default
-333.4793151839738,173.01775478795253,0.0,default
-114.81931518397391,-247.48224521204736,0.0,default
-434.3993151839738,240.2977547879525,0.0,default
-30.719315183973933,290.7577547879525,0.0,default
120.66068481602605,-197.02224521204738,0.0,default
-198.91931518397388,-415.6822452120473,0.0,default
171.12068481602603,88.91775478795256,0.0,default
-97.99931518397392,-146.5622452120474,0.0,default
53.38068481602607,-12.002245212047427,0.0,default
-367.1193151839738,-28.822245212047427,0.0,default
-182.09931518397389,-247.48224521204736,0.0,default
-215.73931518397387,307.5777547879525,0.0,default
-299.83931518397384,55.277754787952574,0.0,default
187.94068481602602,-163.3822452120474,0.0,default
-451.2193151839738,-79.28224521204743,0.0,default
187.94068481602602,240.2977547879525,0.0,default
187.94068481602602,-331.5822452120473,0.0,default
204.76068481602601,122.55775478795255,0.0,default
36.56068481602607,-96.10224521204742,0.0,default
-283.01931518397384,-247.48224521204736,0.0,default
-468.03931518397377,-398.8622452120473,0.0,default
-350.2993151839738,-197.02224521204738,0.0,default
-283.01931518397384,-297.94224521204734,0.0,default
272.040684816026,-45.64224521204743,0.0,default
-333.4793151839738,-432.5022452120473,0.0,default
221.580684816026,-281.12224521204735,0.0,default
-64.35931518397393,-146.5622452120474,0.0,default
-131.6393151839739,122.55775478795255,0.0,default
2.9206848160260677,-449.3222452120473,0.0,default
-266.19931518397385,257.1177547879525,0.0,default
-333.4793151839738,-28.822245212047427,0.0,default
53.38068481602607,-297.94224521204734,0.0,default
103.84068481602606,-79.28224521204743,0.0,default
-131.6393151839739,139.37775478795254,0.0,default
-333.4793151839738,38.457754787952574,0.0,default
53.38068481602607,-264.30224521204735,0.0,default
-350.2993151839738,-62.46224521204743,0.0,default
120.66068481602605,273.9377547879525,0.0,default
-299.83931518397384,4.817754787952573,0.0,default
70.20068481602607,72.09775478795257,0.0,default
-451.2193151839738,-62.46224521204743,0.0,default
238.400684816026,307.5777547879525,0.0,default
-198.91931518397388,-45.64224521204743,0.0,default
-316.65931518397383,-146.5622452120474,0.0,default
-47.53931518397393,-297.94224521204734,0.0,default
-232.55931518397387,55.277754787952574,0.0,default
-367.1193151839738,55.277754787952574,0.0,default
154.30068481602603,-180.2022452120474,0.0,default
-97.99931518397392,-129.7422452120474,0.0,default
-64.35931518397393,240.2977547879525,0.0,default
-148.4593151839739,156.19775478795253,0.0,default
53.38068481602607,105.73775478795255,0.0,default
70.20068481602607,-415.6822452120473,0.0,default
-64.35931518397393,-297.94224521204734,0.0,default
-283.01931518397384,307.5777547879525,0.0,default
-215.73931518397387,-230.66224521204737,0.0,default
-165.2793151839739,-365.2222452120473,0.0,default
-451.2193151839738,-449.3222452120473,0.0,default
204.76068481602601,-230.66224521204737,0.0,default
120.66068481602605,223.4777547879525,0.0,default
120.66068481602605,105.73775478795255,0.0,default
-333.4793151839738,-129.7422452120474,0.0,default
137.48068481602604,156.19775478795253,0.0,default
-30.719315183973933,88.91775478795256,0.0,default
187.94068481602602,273.9377547879525,0.0,default
120.66068481602605,-415.6822452120473,0.0,default
70.20068481602607,21.637754787952574,0.0,default
171.12068481602603,-398.8622452120473,0.0,default
-13.899315183973933,-180.2022452120474,0.0,default
-30.719315183973933,-449.3222452120473,0.0,default
-434.3993151839738,-146.5622452120474,0.0,default
221.580684816026,273.9377547879525,0.0,default
-333.4793151839738,-449.3222452120473,0.0,default
-316.65931518397383,156.19775478795253,0.0,default
-417.5793151839738,223.4777547879525,0.0,default
154.30068481602603,307.5777547879525,0.0,default
120.66068481602605,290.7577547879525,0.0,default
-131.6393151839739,-348.4022452120473,0.0,default
-434.3993151839738,-62.46224521204743,0.0,default
-266.19931518397385,21.637754787952574,0.0,default
19.740684816026068,-264.30224521204735,0.0,default
-468.03931518397377,4.817754787952573,0.0,default
-383.9393151839738,257.1177547879525,0.0,default
120.66068481602605,-112.92224521204741,0.0,default
-383.9393151839738,240.2977547879525,0.0,default
-316.65931518397383,-348.4022452120473,0.0,default
-367.1193151839738,-449.3222452120473,0.0,default
-417.5793151839738,-12.002245212047427,0.0,default
-13.899315183973933,122.55775478795255,0.0,default
36.56068481602607,72.09775478795257,0.0,default
-383.9393151839738,-365.2222452120473,0.0,default
-47.53931518397393,-281.12224521204735,0.0,default
-114.81931518397391,-45.64224521204743,0.0,default
-400.7593151839738,-230.66224521204737,0.0,default
238.400684816026,-28.822245212047427,0.0,default
-30.719315183973933,-96.10224521204742,0.0,default
272.040684816026,38.457754787952574,0.0,default
-131.6393151839739,-382.0422452120473,0.0,default
2.9206848160260677,273.9377547879525,0.0,default
-148.4593151839739,122.55775478795255,0.0,default
-367.1193151839738,-348.4022452120473,0.0,default
255.220684816026,173.01775478795253,0.0,default
154.30068481602603,-146.5622452120474,0.0,default
87.02068481602606,290.7577547879525,0.0,default
-198.91931518397388,72.09775478795257,0.0,default
-198.91931518397388,240.2977547879525,0.0,default
-198.91931518397388,-112.92224521204741,0.0,default
-97.99931518397392,4.817754787952573,0.0,default
-215.73931518397387,122.55775478795255,0.0,default
238.400684816026,223.4777547879525,0.0,default
-131.6393151839739,240.2977547879525,0.0,default
221.580684816026,-12.002245212047427,0.0,default
-165.2793151839739,-331.5822452120473,0.0,default
204.76068481602601,-28.822245212047427,0.0,default
272.040684816026,173.01775478795253,0.0,default
-114.81931518397391,-163.3822452120474,0.0,default
171.12068481602603,173.01775478795253,0.0,default
2.9206848160260677,-230.66224521204737,0.0,default
154.30068481602603,223.4777547879525,0.0,default
187.94068481602602,-297.94224521204734,0.0,default
-215.73931518397387,55.277754787952574,0.0,default
221.580684816026,-180.2022452120474,0.0,default
-434.3993151839738,-180.2022452120474,0.0,default
-30.719315183973933,-28.822245212047427,0.0,default
-417.5793151839738,-146.5622452120474,0.0,default
-468.03931518397377,105.73775478795255,0.0,default
-367.1193151839738,-180.2022452120474,0.0,default
-283.01931518397384,-365.2222452120473,0.0,default
-383.9393151839738,4.817754787952573,0.0,default
-148.4593151839739,257.1177547879525,0.0,default
272.040684816026,-398.8622452120473,0.0,default
-182.09931518397389,-415.6822452120473,0.0,default
36.56068481602607,-230.66224521204737,0.0,default
-367.1193151839738,-112.92224521204741,0.0,default
-451.2193151839738,-281.12224521204735,0.0,default
53.38068481602607,-281.12224521204735,0.0,default
2.9206848160260677,-163.3822452120474,0.0,default
-266.19931518397385,-96.10224521204742,0.0,default
-451.2193151839738,88.91775478795256,0.0,default
-47.53931518397393,-62.46224521204743,0.0,default
204.76068481602601,-432.5022452120473,0.0,default
-182.09931518397389,257.1177547879525,0.0,default
19.740684816026068,307.5777547879525,0.0,default
-400.7593151839738,307.5777547879525,0.0,default
-400.7593151839738,-314.76224521204733,0.0,default
-283.01931518397384,-281.12224521204735,0.0,default
-283.01931518397384,-398.8622452120473,0.0,default
-148.4593151839739,-398.8622452120473,0.0,default
-316.65931518397383,55.277754787952574,0.0,default
-383.9393151839738,-230.66224521204737,0.0,default
-283.01931518397384,-12.002245212047427,0.0,default
-131.6393151839739,105.73775478795255,0.0,default
-434.3993151839738,-230.66224521204737,0.0,default
53.38068481602607,307.5777547879525,0.0,default
-451.2193151839738,156.19775478795253,0.0,default
154.30068481602603,206.6577547879525,0.0,default
-383.9393151839738,-432.5022452120473,0.0,default
-114.81931518397391,-281.12224521204735,0.0,default
-400.7593151839738,189.83775478795252,0.0,default
187.94068481602602,-247.48224521204736,0.0,default
-64.35931518397393,-213.84224521204737,0.0,default
-299.83931518397384,-213.84224521204737,0.0,default
-182.09931518397389,-180.2022452120474,0.0,default
154.30068481602603,-163.3822452120474,0.0,default
238.400684816026,290.7577547879525,0.0,default
238.400684816026,-230.66224521204737,0.0,default
-283.01931518397384,21.637754787952574,0.0,default
154.30068481602603,-197.02224521204738,0.0,default
-350.2993151839738,223.4777547879525,0.0,default
255.220684816026,-213.84224521204737,0.0,default
-266.19931518397385,189.83775478795252,0.0,default
2.9206848160260677,21.637754787952574,0.0,default
19.740684816026068,-331.5822452120473,0.0,default
-283.01931518397384,189.83775478795252,0.0,default
288.860684816026,206.6577547879525,0.0,default
272.040684816026,-415.6822452120473,0.0,default
238.400684816026,21.637754787952574,0.0,default
-333.4793151839738,223.4777547879525,0.0,default
-97.99931518397392,-449.3222452120473,0.0,default
-30.719315183973933,21.637754787952574,0.0,default
-434.3993151839738,-449.3222452120473,0.0,default
-232.55931518397387,-146.5622452120474,0.0,default
87.02068481602606,307.5777547879525,0.0,default
221.580684816026,240.2977547879525,0.0,default
36.56068481602607,290.7577547879525,0.0,default
221.580684816026,-297.94224521204734,0.0,default
204.76068481602601,223.4777547879525,0.0,default
-417.5793151839738,-398.8622452120473,0.0,default
103.84068481602606,173.01775478795253,0.0,default
238.400684816026,-62.46224521204743,0.0,default
-198.91931518397388,21.637754787952574,0.0,default
-47.53931518397393,156.19775478795253,0.0,default
-350.2993151839738,-213.84224521204737,0.0,default
204.76068481602601,156.19775478795253,0.0,default
-350.2993151839738,-415.6822452120473,0.0,default
238.400684816026,38.457754787952574,0.0,default
-299.83931518397384,-163.3822452120474,0.0,default
2.9206848160260677,-180.2022452120474,0.0,default
204.76068481602601,-331.5822452120473,0.0,default
120.66068481602605,156.19775478795253,0.0,default
-114.81931518397391,-365.2222452120473,0.0,default
53.38068481602607,173.01775478795253,0.0,default
-417.5793151839738,307.5777547879525,0.0,default
272.040684816026,240.2977547879525,0.0,default
154.30068481602603,88.91775478795256,0.0,default
-13.899315183973933,-96.10224521204742,0.0,default
288.860684816026,-247.48224521204736,0.0,default
36.56068481602607,-79.28224521204743,0.0,default
-64.35931518397393,-415.6822452120473,0.0,default
255.220684816026,-28.822245212047427,0.0,default
154.30068481602603,290.7577547879525,0.0,default
-367.1193151839738,-197.02224521204738,0.0,default
19.740684816026068,-79.28224521204743,0.0,default
-13.899315183973933,139.37775478795254,0.0,default
-417.5793151839738,-79.28224521204743,0.0,default
-30.719315183973933,38.457754787952574,0.0,default
87.02068481602606,273.9377547879525,0.0,default
-30.719315183973933,-230.66224521204737,0.0,default
204.76068481602601,-129.7422452120474,0.0,default
2.9206848160260677,-264.30224521204735,0.0,default
255.220684816026,-281.12224521204735,0.0,default
204.76068481602601,-415.6822452120473,0.0,default
187.94068481602602,257.1177547879525,0.0,default
-316.65931518397383,-45.64224521204743,0.0,default
-283.01931518397384,257.1177547879525,0.0,default
-47.53931518397393,-398.8622452120473,0.0,default
-148.4593151839739,189.83775478795252,0.0,default
-249.37931518397386,-398.8622452120473,0.0,default
-148.4593151839739,-415.6822452120473,0.0,default
-468.03931518397377,-79.28224521204743,0.0,default
-81.17931518397393,-129.7422452120474,0.0,default
